sample_id,parent_source_id,image_path,nucleus_contour_path,cytoplasm_contour_path,technical_valid,technical_exclusion_reason,width,height,diagnostic_class_if_available,image_mode,dtype,nucleus_points,cytoplasm_points,nucleus_area_gt_pixels,cell_area_gt_pixels,cytoplasm_only_area_gt_pixels,nucleus_perimeter_gt_pixels,nucleus_outside_cell_pixels,nc_ratio_defined,circularity_defined
Dyskeratotic__011_02,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_02_cyt.dat,TRUE,,111,92,Dyskeratotic,RGB,uint8,10,17,942,5118,4176,146,0,TRUE,TRUE
Dyskeratotic__011_03,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_03_cyt.dat,TRUE,,144,110,Dyskeratotic,RGB,uint8,13,17,1214,6190,4976,182,0,TRUE,TRUE
Dyskeratotic__011_04,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_04_cyt.dat,FALSE,nucleus_pixels_outside_cell_mask,101,102,Dyskeratotic,RGB,uint8,11,15,1637,4411,2775,202,1,TRUE,TRUE
Dyskeratotic__011_05,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_05_cyt.dat,TRUE,,97,85,Dyskeratotic,RGB,uint8,10,16,1181,4148,2967,162,0,TRUE,TRUE
Dyskeratotic__011_06,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_06.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_06_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_06_cyt.dat,TRUE,,93,89,Dyskeratotic,RGB,uint8,11,20,703,3166,2463,134,0,TRUE,TRUE
Dyskeratotic__011_07,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_07.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_07_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_07_cyt.dat,TRUE,,90,86,Dyskeratotic,RGB,uint8,10,14,752,3220,2468,128,0,TRUE,TRUE
Dyskeratotic__011_08,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_08.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_08_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_08_cyt.dat,TRUE,,83,91,Dyskeratotic,RGB,uint8,14,21,680,3054,2374,126,0,TRUE,TRUE
Dyskeratotic__011_09,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_09.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_09_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_09_cyt.dat,TRUE,,85,81,Dyskeratotic,RGB,uint8,15,13,735,2191,1456,150,0,TRUE,TRUE
Dyskeratotic__011_10,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_10.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_10_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_10_cyt.dat,TRUE,,82,71,Dyskeratotic,RGB,uint8,10,11,593,2208,1615,120,0,TRUE,TRUE
Dyskeratotic__011_11,Dyskeratotic__011,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_11.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_11_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\011_11_cyt.dat,TRUE,,161,125,Dyskeratotic,RGB,uint8,12,22,2662,10013,7351,244,0,TRUE,TRUE
Dyskeratotic__012_01,Dyskeratotic__012,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_01_cyt.dat,TRUE,,144,111,Dyskeratotic,RGB,uint8,15,20,1341,6594,5253,186,0,TRUE,TRUE
Dyskeratotic__012_02,Dyskeratotic__012,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_02_cyt.dat,TRUE,,89,85,Dyskeratotic,RGB,uint8,12,24,736,2791,2055,128,0,TRUE,TRUE
Dyskeratotic__012_03,Dyskeratotic__012,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_03_cyt.dat,TRUE,,95,86,Dyskeratotic,RGB,uint8,14,21,1191,3974,2783,166,0,TRUE,TRUE
Dyskeratotic__012_04,Dyskeratotic__012,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_04_cyt.dat,TRUE,,111,74,Dyskeratotic,RGB,uint8,11,21,794,3808,3014,134,0,TRUE,TRUE
Dyskeratotic__012_05,Dyskeratotic__012,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\012_05_cyt.dat,TRUE,,118,57,Dyskeratotic,RGB,uint8,9,18,582,2739,2157,112,0,TRUE,TRUE
Dyskeratotic__013_01,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_01_cyt.dat,TRUE,,96,119,Dyskeratotic,RGB,uint8,12,21,982,5236,4254,144,0,TRUE,TRUE
Dyskeratotic__013_02,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_02_cyt.dat,TRUE,,129,79,Dyskeratotic,RGB,uint8,9,17,848,4147,3299,134,0,TRUE,TRUE
Dyskeratotic__013_03,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_03_cyt.dat,TRUE,,95,107,Dyskeratotic,RGB,uint8,10,17,1139,3934,2795,164,0,TRUE,TRUE
Dyskeratotic__013_04,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_04_cyt.dat,TRUE,,138,95,Dyskeratotic,RGB,uint8,10,21,1085,5595,4510,150,0,TRUE,TRUE
Dyskeratotic__013_05,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_05_cyt.dat,TRUE,,143,100,Dyskeratotic,RGB,uint8,15,16,1017,5942,4925,218,0,TRUE,TRUE
Dyskeratotic__013_06,Dyskeratotic__013,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_06.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_06_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\013_06_cyt.dat,TRUE,,96,85,Dyskeratotic,RGB,uint8,9,12,793,3603,2810,140,0,TRUE,TRUE
Dyskeratotic__014_01,Dyskeratotic__014,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_01_cyt.dat,TRUE,,94,85,Dyskeratotic,RGB,uint8,11,14,1575,3712,2137,180,0,TRUE,TRUE
Dyskeratotic__014_02,Dyskeratotic__014,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_02_cyt.dat,TRUE,,84,97,Dyskeratotic,RGB,uint8,12,16,774,3596,2822,148,0,TRUE,TRUE
Dyskeratotic__014_03,Dyskeratotic__014,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_03_cyt.dat,TRUE,,79,68,Dyskeratotic,RGB,uint8,11,16,543,2062,1519,114,0,TRUE,TRUE
Dyskeratotic__014_04,Dyskeratotic__014,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\014_04_cyt.dat,TRUE,,87,68,Dyskeratotic,RGB,uint8,9,17,455,1915,1460,106,0,TRUE,TRUE
Dyskeratotic__015_01,Dyskeratotic__015,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_01_cyt.dat,TRUE,,178,90,Dyskeratotic,RGB,uint8,13,18,2110,7374,5264,262,0,TRUE,TRUE
Dyskeratotic__015_02,Dyskeratotic__015,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_02_cyt.dat,TRUE,,126,93,Dyskeratotic,RGB,uint8,10,21,671,5728,5057,128,0,TRUE,TRUE
Dyskeratotic__015_03,Dyskeratotic__015,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_03_cyt.dat,TRUE,,160,95,Dyskeratotic,RGB,uint8,13,23,2178,6986,4808,214,0,TRUE,TRUE
Dyskeratotic__015_04,Dyskeratotic__015,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_04_cyt.dat,TRUE,,151,125,Dyskeratotic,RGB,uint8,16,21,1272,9180,7908,172,0,TRUE,TRUE
Dyskeratotic__015_05,Dyskeratotic__015,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\015_05_cyt.dat,TRUE,,121,109,Dyskeratotic,RGB,uint8,10,18,904,6346,5442,154,0,TRUE,TRUE
Dyskeratotic__016_01,Dyskeratotic__016,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_01_cyt.dat,TRUE,,123,112,Dyskeratotic,RGB,uint8,12,21,2047,6216,4169,216,0,TRUE,TRUE
Dyskeratotic__016_02,Dyskeratotic__016,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_02_cyt.dat,TRUE,,90,83,Dyskeratotic,RGB,uint8,10,14,619,2702,2083,122,0,TRUE,TRUE
Dyskeratotic__016_03,Dyskeratotic__016,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_03_cyt.dat,TRUE,,121,94,Dyskeratotic,RGB,uint8,9,20,771,5603,4832,132,0,TRUE,TRUE
Dyskeratotic__016_04,Dyskeratotic__016,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\016_04_cyt.dat,TRUE,,111,112,Dyskeratotic,RGB,uint8,10,12,2254,5762,3508,240,0,TRUE,TRUE
Dyskeratotic__017_01,Dyskeratotic__017,data\raw\sipakmed\im_Dyskeratotic\CROPPED\017_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\017_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\017_01_cyt.dat,TRUE,,118,99,Dyskeratotic,RGB,uint8,13,17,1284,5883,4599,172,0,TRUE,TRUE
Dyskeratotic__018_01,Dyskeratotic__018,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_01_cyt.dat,TRUE,,99,109,Dyskeratotic,RGB,uint8,8,15,669,4682,4013,124,0,TRUE,TRUE
Dyskeratotic__018_02,Dyskeratotic__018,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_02_cyt.dat,TRUE,,94,94,Dyskeratotic,RGB,uint8,9,14,872,4246,3374,142,0,TRUE,TRUE
Dyskeratotic__018_03,Dyskeratotic__018,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\018_03_cyt.dat,TRUE,,94,82,Dyskeratotic,RGB,uint8,10,26,640,3245,2605,120,0,TRUE,TRUE
Dyskeratotic__019_01,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_01_cyt.dat,TRUE,,110,97,Dyskeratotic,RGB,uint8,10,14,1347,4859,3512,172,0,TRUE,TRUE
Dyskeratotic__019_02,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_02_cyt.dat,TRUE,,119,101,Dyskeratotic,RGB,uint8,12,23,989,5050,4061,164,0,TRUE,TRUE
Dyskeratotic__019_03,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_03_cyt.dat,TRUE,,163,105,Dyskeratotic,RGB,uint8,10,20,725,7170,6445,144,0,TRUE,TRUE
Dyskeratotic__019_04,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_04_cyt.dat,TRUE,,113,95,Dyskeratotic,RGB,uint8,8,19,552,4961,4409,116,0,TRUE,TRUE
Dyskeratotic__019_05,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_05_cyt.dat,TRUE,,70,108,Dyskeratotic,RGB,uint8,10,13,1008,2992,1984,152,0,TRUE,TRUE
Dyskeratotic__019_06,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_06.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_06_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_06_cyt.dat,TRUE,,142,141,Dyskeratotic,RGB,uint8,12,22,1088,10000,8912,162,0,TRUE,TRUE
Dyskeratotic__019_07,Dyskeratotic__019,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_07.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_07_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\019_07_cyt.dat,TRUE,,123,151,Dyskeratotic,RGB,uint8,12,14,995,6662,5667,156,0,TRUE,TRUE
Dyskeratotic__020_01,Dyskeratotic__020,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_01_cyt.dat,TRUE,,177,106,Dyskeratotic,RGB,uint8,12,22,746,7166,6420,144,0,TRUE,TRUE
Dyskeratotic__020_02,Dyskeratotic__020,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_02_cyt.dat,TRUE,,131,101,Dyskeratotic,RGB,uint8,10,21,644,5511,4867,118,0,TRUE,TRUE
Dyskeratotic__020_03,Dyskeratotic__020,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\020_03_cyt.dat,TRUE,,107,96,Dyskeratotic,RGB,uint8,11,20,1335,4758,3423,168,0,TRUE,TRUE
Dyskeratotic__021_01,Dyskeratotic__021,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_01_cyt.dat,TRUE,,124,112,Dyskeratotic,RGB,uint8,12,20,868,6938,6070,140,0,TRUE,TRUE
Dyskeratotic__021_02,Dyskeratotic__021,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\021_02_cyt.dat,TRUE,,174,130,Dyskeratotic,RGB,uint8,10,27,860,10587,9727,140,0,TRUE,TRUE
Dyskeratotic__022_01,Dyskeratotic__022,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_01_cyt.dat,TRUE,,98,83,Dyskeratotic,RGB,uint8,13,15,1476,3320,1844,186,0,TRUE,TRUE
Dyskeratotic__022_02,Dyskeratotic__022,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_02_cyt.dat,TRUE,,88,78,Dyskeratotic,RGB,uint8,13,16,681,2754,2073,126,0,TRUE,TRUE
Dyskeratotic__022_03,Dyskeratotic__022,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_03_cyt.dat,TRUE,,106,101,Dyskeratotic,RGB,uint8,13,13,750,3805,3055,156,0,TRUE,TRUE
Dyskeratotic__022_04,Dyskeratotic__022,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\022_04_cyt.dat,TRUE,,155,98,Dyskeratotic,RGB,uint8,14,22,1251,7899,6648,182,0,TRUE,TRUE
Dyskeratotic__023_01,Dyskeratotic__023,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_01_cyt.dat,TRUE,,95,93,Dyskeratotic,RGB,uint8,12,17,1231,3996,2765,180,0,TRUE,TRUE
Dyskeratotic__023_02,Dyskeratotic__023,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_02_cyt.dat,TRUE,,157,95,Dyskeratotic,RGB,uint8,11,21,888,7662,6774,156,0,TRUE,TRUE
Dyskeratotic__023_03,Dyskeratotic__023,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_03_cyt.dat,TRUE,,90,86,Dyskeratotic,RGB,uint8,10,11,579,3212,2633,126,0,TRUE,TRUE
Dyskeratotic__023_04,Dyskeratotic__023,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_04_cyt.dat,TRUE,,120,90,Dyskeratotic,RGB,uint8,14,20,1737,5228,3491,192,0,TRUE,TRUE
Dyskeratotic__023_05,Dyskeratotic__023,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\023_05_cyt.dat,FALSE,nucleus_pixels_outside_cell_mask,159,75,Dyskeratotic,RGB,uint8,12,28,941,5530,4597,150,8,TRUE,TRUE
Dyskeratotic__024_01,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_01_cyt.dat,TRUE,,90,81,Dyskeratotic,RGB,uint8,10,16,535,2719,2184,116,0,TRUE,TRUE
Dyskeratotic__024_02,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_02_cyt.dat,TRUE,,116,112,Dyskeratotic,RGB,uint8,11,21,1408,6947,5539,174,0,TRUE,TRUE
Dyskeratotic__024_03,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_03_cyt.dat,TRUE,,154,116,Dyskeratotic,RGB,uint8,12,18,2065,7520,5455,210,0,TRUE,TRUE
Dyskeratotic__024_04,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_04_cyt.dat,TRUE,,111,117,Dyskeratotic,RGB,uint8,12,17,2153,5822,3669,236,0,TRUE,TRUE
Dyskeratotic__024_05,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_05.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_05_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_05_cyt.dat,TRUE,,109,88,Dyskeratotic,RGB,uint8,10,17,687,3296,2609,136,0,TRUE,TRUE
Dyskeratotic__024_06,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_06.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_06_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_06_cyt.dat,TRUE,,101,96,Dyskeratotic,RGB,uint8,10,16,940,3570,2630,150,0,TRUE,TRUE
Dyskeratotic__024_07,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_07.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_07_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_07_cyt.dat,TRUE,,128,92,Dyskeratotic,RGB,uint8,10,18,774,5961,5187,132,0,TRUE,TRUE
Dyskeratotic__024_08,Dyskeratotic__024,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_08.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_08_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\024_08_cyt.dat,TRUE,,89,87,Dyskeratotic,RGB,uint8,14,16,1473,3332,1859,178,0,TRUE,TRUE
Dyskeratotic__025_01,Dyskeratotic__025,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_01.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_01_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_01_cyt.dat,TRUE,,108,106,Dyskeratotic,RGB,uint8,11,18,997,5530,4533,146,0,TRUE,TRUE
Dyskeratotic__025_02,Dyskeratotic__025,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_02.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_02_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_02_cyt.dat,TRUE,,103,105,Dyskeratotic,RGB,uint8,13,22,1092,4346,3254,164,0,TRUE,TRUE
Dyskeratotic__025_03,Dyskeratotic__025,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_03.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_03_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_03_cyt.dat,TRUE,,79,100,Dyskeratotic,RGB,uint8,17,18,1254,3445,2191,166,0,TRUE,TRUE
Dyskeratotic__025_04,Dyskeratotic__025,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_04.bmp,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_04_nuc.dat,data\raw\sipakmed\im_Dyskeratotic\CROPPED\025_04_cyt.dat,TRUE,,99,89,Dyskeratotic,RGB,uint8,10,15,771,4001,3230,136,0,TRUE,TRUE
